Timestamp,Game State,Team,Player,Penalized,Pose X,Pose Y, Pose A, isFallen, Ball Age, Ball X, Ball Y
23145,R,19,7,U,-769.984,-1390.305,0.12364823,false,316865.0,0.0,0.0
23243,R,19,2,U,-3231.5403,392.0754,-0.06875538,false,316728.0,0.0,0.0
23328,R,13,4,U,-1737.4944,-599.28955,-0.12873462,false,-1.0,-10.0,-10.0
23329,R,13,2,U,-3205.8555,593.6844,-0.09725464,false,-1.0,-10.0,-10.0
23340,R,13,6,U,-1666.2,450.38583,-0.010603528,false,-1.0,-10.0,-10.0
23345,R,13,5,U,-3134.1697,-701.5677,-0.0091788275,false,-1.0,-10.0,-10.0
23520,R,19,4,U,-524.1773,5.647229,-0.051106703,false,199374.0,0.0,0.0
23579,R,13,1,U,-4205.4683,-18.686453,-0.006650756,false,-1.0,-10.0,-10.0
23614,R,19,6,U,-1985.4313,-302.07095,1.4428017,false,385540.0,0.0,0.0
23687,R,19,1,U,-4657.555,2387.6313,1.0949157,false,317363.0,0.0,0.0
23751,R,13,7,U,-1226.616,-37.55238,-0.07929598,false,-1.0,-10.0,-10.0
24032,R,19,5,U,-3212.0503,-403.058,-0.06260004,false,317661.0,0.0,0.0
24134,R,19,3,U,-1459.6741,1669.4799,0.24461403,false,385454.0,0.0,0.0
24249,R,19,2,U,-3231.7273,392.0704,-0.067018986,false,317728.0,0.0,0.0
24249,R,19,7,U,-773.027,-1377.5619,0.11327091,false,317883.0,0.0,0.0
24332,R,13,4,U,-1721.7222,-600.946,-0.1270001,false,-1.0,-10.0,-10.0
24334,R,13,6,U,-1672.677,484.66577,-0.009345418,false,-1.0,-10.0,-10.0
24335,R,13,2,U,-3215.9817,595.4041,-0.113184445,false,-1.0,-10.0,-10.0
24390,R,19,3,U,-1534.178,1675.9026,0.24234362,false,386487.0,0.0,0.0
24393,R,13,5,U,-3105.1318,-737.0432,-0.007871527,false,-1.0,-10.0,-10.0
24570,R,19,4,U,-521.4229,5.67134,-0.052265022,false,200386.0,0.0,0.0
24581,R,13,1,U,-4202.351,-23.922768,0.0052020433,false,-1.0,-10.0,-10.0
24637,R,19,6,U,-1996.4723,-197.5781,0.39547333,false,386542.0,0.0,0.0
24704,R,19,1,U,-4636.6934,2347.3923,-0.25662738,false,318379.0,0.0,0.0
24746,R,13,7,U,-1232.8652,-76.62967,-0.095688984,false,-1.0,-10.0,-10.0
25029,R,19,5,U,-3208.53,-384.84354,-0.06478782,false,318663.0,0.0,0.0
25192,R,19,7,U,-772.1697,-1379.9095,0.111505195,false,318915.0,0.0,0.0
25257,R,19,2,U,-3234.2324,392.0886,-0.07620722,false,318738.0,0.0,0.0
25322,R,13,4,U,-1722.1416,-591.66974,-0.13019596,false,-1.0,-10.0,-10.0
25324,R,13,2,U,-3265.194,636.95325,-0.1372225,false,-1.0,-10.0,-10.0
25341,R,13,6,U,-1636.003,414.29074,0.0015813448,false,-1.0,-10.0,-10.0
25344,R,13,5,U,-3093.161,-718.3786,-0.009974165,false,-1.0,-10.0,-10.0
25441,R,19,3,U,-1535.811,1676.4896,0.24373767,false,387553.0,0.0,0.0
25575,R,19,4,U,-518.63116,5.67088,-0.04945966,false,201406.0,0.0,0.0
25602,R,13,1,U,-4199.871,-30.020248,0.00619539,false,-1.0,-10.0,-10.0
25627,R,19,6,U,-2027.8972,-50.409096,-0.12365648,false,387542.0,0.0,0.0
25754,R,13,7,U,-1246.9619,-96.030426,-0.091728084,false,-1.0,-10.0,-10.0
25766,R,19,1,U,-4629.0947,2317.7227,-0.11572375,false,319429.0,0.0,0.0
26079,R,19,5,U,-3209.2573,-384.84384,-0.06552224,false,319696.0,0.0,0.0
26223,R,19,7,U,-769.7379,-1379.9427,0.10649137,false,319948.0,0.0,0.0
26256,R,19,2,U,-3232.5286,392.08572,-0.07265536,false,319760.0,0.0,0.0
26332,R,13,2,U,-3258.571,661.38275,-0.11889382,false,-1.0,-10.0,-10.0
26335,R,13,6,U,-1654.0706,462.04794,-0.0106993755,false,-1.0,-10.0,-10.0
26347,R,13,4,U,-1689.2256,-613.1793,-0.14211659,false,-1.0,-10.0,-10.0
26348,R,13,5,U,-3121.8047,-729.1272,-0.0074023413,false,-1.0,-10.0,-10.0
26529,R,19,3,U,-1535.9836,1676.2611,0.24309497,false,388579.0,0.0,0.0
26557,R,19,4,U,-520.94586,5.605554,-0.034226146,false,202406.0,0.0,0.0
26622,R,13,1,U,-4197.8657,-20.766518,8.4148225E-4,false,-1.0,-10.0,-10.0
26708,R,19,6,U,-2001.2659,-6.0261774,0.025632167,false,388572.0,0.0,0.0
26748,R,13,7,U,-1206.4907,-61.57355,-0.056688823,false,-1.0,-10.0,-10.0
26853,R,19,1,U,-4633.259,2120.7998,-0.56597555,false,320445.0,0.0,0.0
27127,R,19,5,U,-3209.395,-384.8445,-0.06198756,false,320762.0,0.0,0.0
27220,R,19,7,U,-770.7072,-1373.3346,0.1116432,false,320948.0,0.0,0.0
27324,R,13,4,U,-1721.3444,-612.5294,-0.112536415,false,-1.0,-10.0,-10.0
27331,R,13,2,U,-3258.8496,626.7224,-0.10458997,false,-1.0,-10.0,-10.0
27334,R,13,6,U,-1674.0739,472.4279,-0.006390008,false,-1.0,-10.0,-10.0
27344,R,13,5,U,-3076.2747,-715.2949,-0.0133601315,false,-1.0,-10.0,-10.0
27345,R,19,2,U,-3231.8489,392.08633,-0.07344819,false,320804.0,0.0,0.0
27579,R,13,1,U,-4206.1206,-19.960054,0.0027786833,false,-1.0,-10.0,-10.0
27586,R,19,3,U,-1535.9836,1676.2611,0.24371524,false,389612.0,0.0,0.0
27588,R,19,4,U,-522.7417,5.6247067,-0.04138071,false,203438.0,0.0,0.0
27692,R,19,6,U,-2001.2659,-6.0261774,-0.01534975,false,389607.0,0.0,0.0
27759,R,13,7,U,-1222.1368,-91.66793,-0.09343031,false,-1.0,-10.0,-10.0
27806,R,19,1,U,-4655.4517,2058.6702,0.41341236,false,321494.0,0.0,0.0
28172,R,19,5,U,-3210.6072,-384.84467,-0.06685814,false,321795.0,0.0,0.0
28257,R,19,7,U,-780.4093,-1385.5844,0.12035001,false,321995.0,0.0,0.0
28325,R,13,2,U,-3221.679,566.274,-0.120682366,false,-1.0,-10.0,-10.0
28326,R,13,4,U,-1737.2999,-593.08887,-0.12932391,false,-1.0,-10.0,-10.0
28338,R,13,6,U,-1630.0094,370.77823,0.020068347,false,-1.0,-10.0,-10.0
28344,R,13,5,U,-3007.0444,-669.6844,-0.020567918,false,-1.0,-10.0,-10.0
28467,R,19,2,U,-3230.6196,392.08777,-0.07685522,false,321870.0,0.0,0.0
28580,R,13,1,U,-4203.4224,-30.080221,0.0050041657,false,-1.0,-10.0,-10.0
28617,R,19,3,U,-1539.2394,1675.097,0.24709205,false,390645.0,0.0,0.0
28679,R,19,4,U,-514.27997,5.6130304,-0.034460556,false,204450.0,0.0,0.0
28695,R,19,6,U,-2001.2659,-6.0261774,-0.018265406,false,390607.0,0.0,0.0
28792,R,13,7,U,-1232.8616,-116.50811,-0.08678424,false,-1.0,-10.0,-10.0
28850,R,19,1,U,-4739.2485,2095.7449,0.6706627,false,322527.0,0.0,0.0
29198,R,19,5,U,-3207.4536,-384.6805,-0.06253889,false,322828.0,0.0,0.0
29322,R,13,4,U,-1707.9707,-602.04816,-0.12736815,false,-1.0,-10.0,-10.0
29327,R,13,2,U,-3241.7454,578.1057,-0.11063402,false,-1.0,-10.0,-10.0
29335,R,13,6,U,-1657.6814,432.23654,-0.0014823086,false,-1.0,-10.0,-10.0
29345,R,13,5,U,-3079.847,-703.0078,-0.013514381,false,-1.0,-10.0,-10.0
29401,R,19,7,U,-780.4093,-1385.5844,0.11953165,false,322995.0,0.0,0.0
29413,R,19,2,U,-3233.555,392.0864,-0.071856335,false,322903.0,0.0,0.0
29535,R,19,3,U,-1539.2395,1675.097,0.24703845,false,391650.0,0.0,0.0
29581,R,13,1,U,-4201.3154,-25.482616,0.0035186117,false,-1.0,-10.0,-10.0
29634,R,19,4,U,-518.2788,5.604832,-0.029601108,false,205471.0,0.0,0.0
29751,R,13,7,U,-1218.8997,-63.025146,-0.072993234,false,-1.0,-10.0,-10.0
29767,R,19,6,U,-2001.2659,-6.0261774,-0.017936263,false,391703.0,0.0,0.0
29932,R,19,1,U,-4792.39,2158.5586,-0.09019462,false,323593.0,0.0,0.0
30236,R,19,5,U,-3210.7544,-384.68073,-0.05916268,false,323861.0,0.0,0.0
30322,R,13,4,U,-1714.8737,-627.5323,-0.10686329,false,-1.0,-10.0,-10.0
30328,R,13,2,U,-3224.1697,595.569,-0.101392895,false,-1.0,-10.0,-10.0
30334,R,13,6,U,-1609.8157,407.134,-0.060940254,false,-1.0,-10.0,-10.0
30347,R,13,5,U,-3057.8262,-687.8917,-0.023195839,false,-1.0,-10.0,-10.0
30369,R,19,7,U,-773.8082,-1381.1912,0.11265334,false,324013.0,0.0,0.0
30477,R,19,2,U,-3229.753,392.08743,-0.076515846,false,323958.0,0.0,0.0
30579,R,19,3,U,-1539.2395,1675.097,0.24724211,false,392717.0,0.0,0.0
30579,R,13,1,U,-4205.424,-22.006243,0.0063462905,false,-1.0,-10.0,-10.0
30668,R,19,4,U,-523.2301,5.612092,-0.038747746,false,206483.0,0.0,0.0
30755,R,13,7,U,-1241.1764,-92.66942,-0.089496545,false,-1.0,-10.0,-10.0
30782,R,19,6,U,-2001.2659,-6.0261774,-0.01847069,false,392703.0,0.0,0.0
30983,R,19,1,U,-4571.6235,2230.7104,0.54733753,false,324643.0,0.0,0.0
31299,R,19,7,U,-769.02014,-1378.5336,0.10756487,false,325027.0,0.0,0.0
31322,R,19,5,U,-3211.776,-384.68073,-0.06592754,false,324960.0,0.0,0.0
31323,R,13,4,U,-1715.5219,-591.7287,-0.12561184,false,-1.0,-10.0,-10.0
31327,R,13,2,U,-3193.6284,549.4061,-0.119217604,false,-1.0,-10.0,-10.0
31334,R,13,6,U,-1646.8309,351.97974,0.04036215,false,-1.0,-10.0,-10.0
31346,R,13,5,U,-3072.8193,-698.1011,-0.014230831,false,-1.0,-10.0,-10.0
31479,R,19,2,U,-3228.7917,392.08755,-0.07555872,false,324968.0,0.0,0.0
31590,R,13,1,U,-4206.695,-31.843145,0.0062834476,false,-1.0,-10.0,-10.0
31650,R,19,4,U,-511.37933,5.607106,-0.029368438,false,207503.0,0.0,0.0
31692,R,19,3,U,-1539.8948,1673.9281,0.24748428,false,393783.0,0.0,0.0
31747,R,13,7,U,-1245.1953,-105.12259,-0.089408696,false,-1.0,-10.0,-10.0
31808,R,19,6,U,-2001.2659,-6.0261774,-0.019369429,false,393736.0,0.0,0.0
31971,R,19,1,U,-4479.3516,2257.6384,0.78412175,false,325659.0,0.0,0.0
32324,R,13,4,U,-1714.6501,-600.5057,-0.123748265,false,-1.0,-10.0,-10.0
32330,R,13,2,U,-3225.4275,541.42426,-0.1143383,false,-1.0,-10.0,-10.0
32333,R,13,6,U,-1663.3329,441.12805,-0.0061515747,false,-1.0,-10.0,-10.0
32349,R,19,5,U,-3210.9963,-384.68073,-0.06146261,false,325993.0,0.0,0.0
32397,R,13,5,U,-3152.1113,-703.3955,-0.0019212224,false,-1.0,-10.0,-10.0
32400,R,19,7,U,-773.9711,-1368.886,0.10079531,false,326045.0,0.0,0.0
32518,R,19,2,U,-3231.729,392.0876,-0.07437637,false,325990.0,0.0,0.0
32580,R,13,1,U,-4200.1396,-44.811188,0.004700076,false,-1.0,-10.0,-10.0
32698,R,19,4,U,-521.8475,6.683064,-0.030024506,false,208536.0,0.0,0.0
32710,R,19,3,U,-1573.4592,1675.09,0.2418377,false,394809.0,0.0,0.0
32748,R,13,7,U,-1218.124,-55.097366,-0.08188823,false,-1.0,-10.0,-10.0
32851,R,19,6,U,-2001.2659,-6.0261774,-0.019013442,false,394768.0,0.0,0.0
33011,R,19,1,U,-4404.973,2265.6216,-0.40092215,false,326692.0,0.0,0.0
33323,R,19,7,U,-773.65234,-1373.9275,0.09628504,false,327059.0,0.0,0.0
33329,R,13,2,U,-3237.0437,553.61835,-0.09225804,false,-1.0,-10.0,-10.0
33333,R,13,4,U,-1724.5237,-619.7529,-0.117553554,false,-1.0,-10.0,-10.0
33334,R,13,6,U,-1670.0859,477.88864,-0.012548529,false,-1.0,-10.0,-10.0
33456,R,19,5,U,-3209.0808,-376.3343,-0.060667064,false,327023.0,0.0,0.0
33485,R,13,5,U,-3126.6025,-716.3254,-0.008992207,false,-1.0,-10.0,-10.0
33534,R,19,2,U,-3229.9573,392.08798,-0.07853877,false,327023.0,0.0,0.0
33581,R,13,1,U,-4201.2354,-17.451082,2.8610323E-4,false,-1.0,-10.0,-10.0
33769,R,13,7,U,-1224.3867,-101.37516,-0.08409408,false,-1.0,-10.0,-10.0
33851,R,19,6,U,-2001.2659,-6.0261774,-0.018145557,false,395768.0,0.0,0.0
33892,R,19,3,U,-1573.5667,1675.3674,0.2416144,false,395842.0,0.0,0.0
34034,R,19,1,U,-4368.3525,1921.9355,0.07888109,false,327708.0,0.0,0.0
34125,R,19,4,U,-520.41656,6.6857347,-0.043396275,false,209581.0,0.0,0.0
34327,R,13,4,U,-1719.6676,-606.39197,-0.116812274,false,-1.0,-10.0,-10.0
34335,R,13,6,U,-1668.6787,324.83206,0.07689838,false,-1.0,-10.0,-10.0
34344,R,13,2,U,-3163.6028,510.01346,-0.116077326,false,-1.0,-10.0,-10.0
34348,R,13,5,U,-3117.006,-709.36145,-0.010441037,false,-1.0,-10.0,-10.0
34369,R,19,7,U,-775.157,-1372.807,0.09859406,false,328092.0,0.0,0.0
34472,R,19,5,U,-3211.802,-376.33432,-0.06479277,false,328055.0,0.0,0.0
34582,R,13,1,U,-4203.554,-30.023266,0.004018617,false,-1.0,-10.0,-10.0
34699,R,19,2,U,-3229.0083,392.08786,-0.06903768,false,328033.0,0.0,0.0
34742,R,19,4,U,-516.4956,6.6847787,-0.037602086,false,210601.0,0.0,0.0
34748,R,13,7,U,-1244.682,-97.5062,-0.091968805,false,-1.0,-10.0,-10.0
34921,R,19,6,U,-2001.2659,-6.026177,-0.018089881,false,396834.0,0.0,0.0
34994,R,19,3,U,-1574.5901,1672.3978,0.24264172,false,396914.0,0.0,0.0
35045,R,19,1,U,-4342.5137,1817.2903,-0.6769539,false,328724.0,0.0,0.0
35324,R,13,4,U,-1720.689,-579.7195,-0.13783807,false,-1.0,-10.0,-10.0
35327,R,13,2,U,-3186.6567,514.64404,-0.11584841,false,-1.0,-10.0,-10.0
35337,R,13,6,U,-1596.1984,348.70715,0.13019451,false,-1.0,-10.0,-10.0
35347,R,13,5,U,-3140.0706,-717.8629,8.45177E-4,false,-1.0,-10.0,-10.0
35352,R,19,7,U,-775.157,-1372.807,0.09836503,false,329092.0,0.0,0.0
35457,R,19,5,U,-3212.372,-376.33432,-0.064924784,false,329088.0,0.0,0.0
35572,R,19,2,U,-3234.3975,392.08798,-0.066264264,false,329055.0,0.0,0.0
35585,R,13,1,U,-4201.254,-21.693127,-0.0034334757,false,-1.0,-10.0,-10.0
35749,R,13,7,U,-1229.809,-57.597847,-0.08736836,false,-1.0,-10.0,-10.0
35809,R,19,3,U,-1574.5901,1672.3977,0.2429258,false,397947.0,0.0,0.0
35820,R,19,4,U,-516.6279,6.684965,-0.040250327,false,211601.0,0.0,0.0
35956,R,19,6,U,-2001.2659,-6.0261774,-0.018608447,false,397867.0,0.0,0.0
36099,R,19,1,U,-4322.788,1757.3843,-2.04394,false,329757.0,0.0,0.0
36324,R,13,4,U,-1731.4602,-570.453,-0.13808575,false,-1.0,-10.0,-10.0
36337,R,13,6,U,-1715.7887,194.41312,0.1868599,false,-1.0,-10.0,-10.0
36347,R,13,5,U,-3142.939,-734.2772,-0.017086398,false,-1.0,-10.0,-10.0
36354,R,13,2,U,-3232.018,612.2753,-0.09589854,false,-1.0,-10.0,-10.0
36436,R,19,7,U,-779.60754,-1379.2775,0.107607104,false,330109.0,0.0,0.0
36511,R,19,5,U,-3211.5962,-376.33432,-0.066428535,false,330088.0,0.0,0.0
36586,R,13,1,U,-4202.8706,-12.63032,-0.001063194,false,-1.0,-10.0,-10.0
36634,R,19,2,U,-3230.2197,392.08826,-0.07159802,false,330065.0,0.0,0.0
36755,R,13,7,U,-1237.651,-90.64917,-0.06568174,false,-1.0,-10.0,-10.0
36805,R,19,4,U,-519.388,6.6853404,-0.0440783,false,212613.0,0.0,0.0
36850,R,19,3,U,-1577.9441,1673.1469,0.24684793,false,398980.0,0.0,0.0
36958,R,19,6,U,-2001.2659,-6.026178,-0.019865159,false,398869.0,0.0,0.0
37165,R,19,1,U,-4303.231,1750.9843,-2.7121747,false,330773.0,0.0,0.0
37329,R,13,2,U,-3206.8447,572.46454,-0.11395682,false,-1.0,-10.0,-10.0
37332,R,13,4,U,-1722.1392,-615.6536,-0.10666689,false,-1.0,-10.0,-10.0
37335,R,13,6,U,-1696.9075,382.90652,-0.17336246,false,-1.0,-10.0,-10.0
37382,R,19,7,U,-783.05334,-1383.8431,0.114487596,false,331109.0,0.0,0.0
37425,R,13,5,U,-3106.5876,-727.2491,-0.0104032885,false,-1.0,-10.0,-10.0
37589,R,19,5,U,-3210.7153,-376.33432,-0.0642129,false,331154.0,0.0,0.0
37590,R,13,1,U,-4197.3,-35.65993,0.010999747,false,-1.0,-10.0,-10.0
37613,R,19,2,U,-3228.775,392.08832,-0.0662814,false,331098.0,0.0,0.0
37750,R,13,7,U,-1242.9402,-113.09566,-0.08048487,false,-1.0,-10.0,-10.0
37812,R,19,4,U,-507.14377,6.684467,-0.027844056,false,213645.0,0.0,0.0
37978,R,19,6,U,-2001.2659,-6.026178,-0.02043198,false,399899.0,0.0,0.0
38130,R,19,1,U,-4730.3896,1695.1476,-1.5826313,false,331789.0,0.0,0.0
38300,R,19,3,U,-1578.1194,1671.9965,0.24699993,false,400046.0,0.0,0.0
38331,R,13,4,U,-1711.1631,-620.33716,-0.12188299,false,-1.0,-10.0,-10.0
38332,R,13,2,U,-3209.1445,532.77966,-0.12150547,false,-1.0,-10.0,-10.0
38337,R,13,6,U,-1697.6492,577.3262,-0.26403895,false,-1.0,-10.0,-10.0
38376,R,13,5,U,-3106.844,-707.1762,-0.0068608085,false,-1.0,-10.0,-10.0
38382,R,19,7,U,-783.05334,-1383.8431,0.11389932,false,332123.0,0.0,0.0
38557,R,19,5,U,-3211.2026,-376.33444,-0.060398538,false,332186.0,0.0,0.0
38583,R,13,1,U,-4204.0444,-18.45322,-0.0021548753,false,-1.0,-10.0,-10.0
38646,R,19,2,U,-3230.2063,392.08847,-0.06733087,false,332131.0,0.0,0.0
38752,R,13,7,U,-1235.0078,-71.47356,-0.085451074,false,-1.0,-10.0,-10.0
38837,R,19,4,U,-514.20844,6.6847315,-0.035232645,false,214666.0,0.0,0.0
39075,R,19,6,U,-2001.2659,-6.0261774,-0.021915598,false,400968.0,0.0,0.0
39137,R,19,1,U,-4836.346,1677.8335,-0.86599886,false,332822.0,0.0,0.0
39162,R,19,3,U,-1578.1194,1671.9965,0.24720967,false,401072.0,0.0,0.0
39328,R,13,4,U,-1712.7183,-606.7348,-0.12726189,false,-1.0,-10.0,-10.0
39330,R,13,2,U,-3166.6965,622.2786,-0.08943322,false,-1.0,-10.0,-10.0
39344,R,13,6,U,-1612.9115,755.2255,-0.14952715,false,-1.0,-10.0,-10.0
39353,R,13,5,U,-3120.7292,-699.2422,-0.017243667,false,-1.0,-10.0,-10.0
39409,R,19,7,U,-783.993,-1382.3257,0.1099155,false,333123.0,0.0,0.0
39582,R,13,1,U,-4205.828,-8.493118,-0.0068182275,false,-1.0,-10.0,-10.0
39664,R,19,2,U,-3232.1677,392.08847,-0.07070174,false,333153.0,0.0,0.0
39673,R,19,5,U,-3212.4502,-376.33453,-0.06415014,false,333186.0,0.0,0.0
39749,R,13,7,U,-1231.2463,-30.27228,-0.08907891,false,-1.0,-10.0,-10.0
39948,R,19,3,U,-1578.1395,1675.9935,0.24659196,false,402072.0,0.0,0.0
39950,R,19,4,U,-518.40686,6.6848674,-0.038940553,false,215711.0,0.0,0.0
40073,R,19,6,U,-2000.8772,-0.82691115,-0.02681138,false,401998.0,0.0,0.0
40160,R,19,1,P,-4799.1816,1602.9431,-1.1530647,false,333838.0,0.0,0.0
40323,R,13,4,U,-1722.1705,-626.35944,-0.10199195,false,-1.0,-10.0,-10.0
40329,R,13,2,U,-3180.672,556.4276,-0.108204715,false,-1.0,-10.0,-10.0
40342,R,13,6,U,-1521.5253,690.4614,-0.0060187145,false,-1.0,-10.0,-10.0
40349,R,13,5,U,-3106.2332,-706.7695,-0.011610306,false,-1.0,-10.0,-10.0
40445,R,19,7,U,-780.08704,-1380.1166,0.10468911,false,334189.0,0.0,0.0
40588,R,13,1,U,-4201.1084,-23.034178,0.0034697177,false,-1.0,-10.0,-10.0
40655,R,19,5,U,-3210.696,-376.33453,-0.06095378,false,334288.0,0.0,0.0
40723,R,19,2,U,-3232.8215,392.08847,-0.067814164,false,334219.0,0.0,0.0
40750,R,13,7,U,-1243.9313,-103.28984,-0.08621316,false,-1.0,-10.0,-10.0
40950,R,19,4,U,-520.9122,6.6847715,-0.033997826,false,216744.0,0.0,0.0
40961,R,19,3,U,-1606.7828,1682.1827,0.2545786,false,403077.0,0.0,0.0
41110,R,19,6,U,-2000.8772,-0.82691115,-0.027771708,false,403031.0,0.0,0.0
41159,R,19,1,P,-4797.272,1599.5424,-0.9570473,false,334854.0,0.0,0.0
41323,R,13,4,U,-1715.9266,-607.0875,-0.11666791,false,-1.0,-10.0,-10.0
41332,R,13,2,U,-3175.3965,499.4653,-0.11905761,false,-1.0,-10.0,-10.0
41337,R,13,6,U,-1562.0278,683.6027,-0.02366498,false,-1.0,-10.0,-10.0
41360,R,13,5,U,-3123.879,-704.1678,-0.0046342113,false,-1.0,-10.0,-10.0
41546,R,19,7,U,-782.02905,-1368.5668,0.09846052,false,335273.0,0.0,0.0
41582,R,13,1,U,-4205.9043,-28.150314,0.006111681,false,-1.0,-10.0,-10.0
41662,R,19,5,U,-3210.4314,-354.50122,-0.060756505,false,335288.0,0.0,0.0
41760,R,13,7,U,-1232.8225,-87.633255,-0.086831525,false,-1.0,-10.0,-10.0
41781,R,19,2,U,-3226.1575,392.08847,-0.070866436,false,335229.0,0.0,0.0
41924,R,19,4,U,-521.7395,-23.165775,-0.038895182,false,217764.0,0.0,0.0
41981,R,19,3,U,-1619.0647,1685.0248,0.25926834,false,404110.0,0.0,0.0
42134,R,19,6,U,-2000.8772,-0.82691115,-0.027450144,false,404063.0,0.0,0.0
42189,R,19,1,P,-4797.272,1599.5424,-1.5031029,false,335870.0,0.0,0.0
42326,R,13,4,U,-1740.3954,-609.08105,-0.12201404,false,-1.0,-10.0,-10.0
42336,R,13,2,U,-3255.3547,575.0032,-0.10295878,false,-1.0,-10.0,-10.0
42336,R,13,6,U,-1602.7961,657.076,-0.0039824215,false,-1.0,-10.0,-10.0
42349,R,13,5,U,-3146.2144,-702.0396,-0.019814711,false,-1.0,-10.0,-10.0
42569,R,19,7,U,-782.62976,-1370.5076,0.10322243,false,336288.0,0.0,0.0
42614,R,13,1,U,-4209.793,-5.76629,-0.0093690185,false,-1.0,-10.0,-10.0
42703,R,19,5,U,-3212.4292,-327.72067,-0.0667963,false,336321.0,0.0,0.0
42751,R,13,7,U,-1224.2617,-48.27039,-0.072519064,false,-1.0,-10.0,-10.0
42772,R,19,2,U,-3231.5107,392.0887,-0.08118712,false,336251.0,0.0,0.0
42937,R,19,4,U,-519.31067,-22.05681,-0.040978923,false,218776.0,0.0,0.0
42995,R,19,3,U,-1619.5135,1681.1132,0.25996885,false,405110.0,0.0,0.0
43148,R,19,6,U,-2000.8772,-0.82691115,-0.027995164,false,405066.0,0.0,0.0
43206,R,19,1,P,-4797.272,1599.5424,-2.3588567,false,336886.0,0.0,0.0
43332,R,13,4,U,-1712.4706,-610.8577,-0.10933963,false,-1.0,-10.0,-10.0
43334,R,13,2,U,-3247.506,529.03424,-0.10017395,false,-1.0,-10.0,-10.0
43344,R,13,6,U,-1572.3105,710.228,-0.025954735,false,-1.0,-10.0,-10.0
43357,R,13,5,U,-3114.9429,-707.39233,-0.015190875,false,-1.0,-10.0,-10.0
43585,R,13,1,U,-4201.72,-31.925917,0.013523241,false,-1.0,-10.0,-10.0
43615,R,19,7,U,-781.6941,-1370.4515,0.10169385,false,337339.0,0.0,0.0
43755,R,13,7,U,-1241.3715,-102.612816,-0.08850956,false,-1.0,-10.0,-10.0
43787,R,19,5,U,-3211.6904,-327.72067,-0.064166695,false,337420.0,0.0,0.0
43807,R,19,2,U,-3233.51,392.0887,-0.07304112,false,337284.0,0.0,0.0
44009,R,19,4,U,-523.9068,-23.519176,-0.035333224,false,219863.0,0.0,0.0
44032,R,19,3,U,-1619.5139,1681.1136,0.2604485,false,406142.0,0.0,0.0
44231,R,19,1,P,-4797.272,1599.5424,-3.1257606,false,337902.0,0.0,0.0
44246,R,19,6,U,-2000.8772,-0.82691115,-0.025339464,false,406162.0,0.0,0.0
44326,R,13,4,U,-1715.8394,-581.93994,-0.12830438,false,-1.0,-10.0,-10.0
44334,R,13,2,U,-3181.8674,505.58884,-0.12129435,false,-1.0,-10.0,-10.0
44338,R,13,6,U,-1523.4396,701.6952,-0.06790372,false,-1.0,-10.0,-10.0
44347,R,13,5,U,-3115.0435,-695.17773,-0.00993029,false,-1.0,-10.0,-10.0
44586,R,13,1,U,-4202.3364,-25.16125,0.0011124229,false,-1.0,-10.0,-10.0
44627,R,19,7,U,-780.6715,-1372.2491,0.10045651,false,338353.0,0.0,0.0
44752,R,13,7,U,-1240.6425,-119.68513,-0.08777027,false,-1.0,-10.0,-10.0
44832,R,19,2,U,-3231.4165,392.08875,-0.07682045,false,338317.0,0.0,0.0
44847,R,19,5,U,-3209.2585,-327.72067,-0.06657022,false,338450.0,0.0,0.0
45044,S,19,3,U,-1619.4376,1681.7317,0.26004884,false,407175.0,0.0,0.0
45171,S,19,4,U,-522.6761,-23.114435,-0.037945367,false,220941.0,0.0,0.0
45278,S,19,6,U,-2000.8772,-0.82691115,-0.023892302,false,407198.0,0.0,0.0
45308,S,19,1,P,-4797.272,1599.5424,2.5206332,false,338902.0,0.0,0.0
45327,S,13,4,U,-1724.8287,-598.9201,-0.13096951,false,-1.0,-10.0,-10.0
45332,S,13,2,U,-3264.1428,543.796,-0.104867466,false,-1.0,-10.0,-10.0
45339,S,13,6,U,-1593.927,679.71625,-0.008516721,false,-1.0,-10.0,-10.0
45350,S,13,5,U,-3138.276,-709.96606,-0.012643488,false,-1.0,-10.0,-10.0
45588,S,13,1,U,-4202.8403,-14.935012,-7.2656554E-4,false,-1.0,-10.0,-10.0
45747,S,19,7,U,-787.57336,-1390.9191,0.111083485,false,339404.0,0.0,0.0
45754,S,13,7,U,-1219.2067,-33.312134,-0.0915373,false,-1.0,-10.0,-10.0
45808,S,19,5,U,-3211.3462,-327.72067,-0.067503475,false,339452.0,0.0,0.0
45942,S,19,2,U,-3229.9106,392.0887,-0.076857135,false,339360.0,0.0,0.0
46155,S,19,4,U,-510.7076,-24.754728,-0.030935872,false,221995.0,0.0,0.0
46178,S,19,3,U,-1618.969,1678.8835,0.25964892,false,408235.0,0.0,0.0
46225,S,19,1,P,-4797.272,1599.5424,-1.3935027,false,339918.0,0.0,0.0
46285,S,19,6,U,-2000.8772,-0.82691115,-0.024422996,false,408198.0,0.0,0.0
46327,S,13,4,U,-1748.3599,-589.2006,-0.12418874,false,-1.0,-10.0,-10.0
46339,S,13,2,U,-3258.8545,514.56036,-0.0898579,false,-1.0,-10.0,-10.0
46350,S,13,6,U,-1589.8517,660.8187,0.011536678,false,-1.0,-10.0,-10.0
